"BIOME" "ECO_NAME" "ECO_ID" "Lon" "Lat"
"444" 4 "Manchurian mixed forests" 80426 128.25 52.25
"445" 6 "Central Canadian Shield forests" 50602 -88.25 52.75
"446" 6 "Okhotsk-Manchurian taiga" 80606 135.75 52.75
"447" 6 "Southern Hudson Bay taiga" 50616 -82.75 53.25
"448" 8 "Kazakh forest steppe" 80809 84.25 53.25
"449" 6 "Okhotsk-Manchurian taiga" 80606 141.25 53.25
"450" 6 "Eastern Canadian Shield taiga" 50606 -77.25 53.75
"451" 4 "East European forest steppe" 80419 36.25 53.75
"452" 8 "South Siberian forest steppe" 80817 92.25 53.75
"453" 6 "Eastern Canadian Shield taiga" 50606 -66.25 54.25
"454" 4 "East European forest steppe" 80419 51.75 54.25
"455" 6 "East Siberian taiga" 80601 107.75 54.25
"456" 6 "Mid-Continental Canadian forests" 50608 -111.25 54.75
"457" 8 "Kazakh forest steppe" 80809 70.25 54.75
"458" 6 "East Siberian taiga" 80601 126.75 54.75
"459" 6 "Midwestern Canadian Shield forests" 50609 -94.75 55.25
"460" 4 "East European forest steppe" 80419 38.25 55.25
"461" 6 "East Siberian taiga" 80601 94.25 55.25
"462" 5 "Northern transitional alpine forests" 50521 -128.25 55.75
"463" 6 "Eastern Canadian Shield taiga" 50606 -63.25 55.75
"464" 8 "Kazakh forest steppe" 80809 64.75 55.75
"465" 6 "East Siberian taiga" 80601 120.75 55.75
"466" 6 "Midwestern Canadian Shield forests" 50609 -102.75 56.25
"467" 4 "Sarmatic mixed forests" 80436 35.75 56.25
"468" 6 "West Siberian taiga" 80611 91.75 56.25
"469" 6 "Alaska Peninsula montane taiga" 50601 -157.75 56.75
"470" 6 "Eastern Canadian Shield taiga" 50606 -67.75 56.75
"471" 6 "Ural montane forests and tundra" 80610 60.25 56.75
"472" 6 "Mid-Continental Canadian forests" 50608 -111.25 57.25
"473" 4 "Sarmatic mixed forests" 80436 33.25 57.25
"474" 6 "West Siberian taiga" 80611 89.25 57.25
"475" 6 "Eastern Canadian Shield taiga" 50606 -67.25 57.75
"476" 6 "West Siberian taiga" 80611 66.25 57.75
"477" 6 "East Siberian taiga" 80601 122.25 57.75
"478" 6 "Midwestern Canadian Shield forests" 50609 -106.25 58.25
"479" 6 "Scandinavian and Russian taiga" 80608 41.25 58.25
"480" 6 "East Siberian taiga" 80601 97.25 58.25
"481" 6 "Scandinavian and Russian taiga" 80608 7.75 58.75
"482" 6 "West Siberian taiga" 80611 72.25 58.75
"483" 6 "East Siberian taiga" 80601 128.25 58.75
"484" 6 "Midwestern Canadian Shield forests" 50609 -106.75 59.25
"485" 6 "Scandinavian and Russian taiga" 80608 44.75 59.25
"486" 6 "East Siberian taiga" 80601 100.75 59.25
"487" 6 "Interior Alaska-Yukon lowland taiga" 50607 -155.25 59.75
"488" 6 "West Siberian taiga" 80611 68.25 59.75
"489" 6 "East Siberian taiga" 80601 124.25 59.75
"490" 6 "Yukon Interior dry forests" 50617 -132.25 60.25
"491" 6 "Scandinavian and Russian taiga" 80608 13.25 60.25
"492" 6 "West Siberian taiga" 80611 76.75 60.25
"493" 6 "East Siberian taiga" 80601 132.75 60.25
"494" 6 "Northern Cordillera forests" 50613 -128.75 60.75
"495" 6 "Scandinavian and Russian taiga" 80608 15.75 60.75
"496" 6 "West Siberian taiga" 80611 78.25 60.75
"497" 6 "East Siberian taiga" 80601 134.25 60.75
"498" 6 "Scandinavian and Russian taiga" 80608 13.75 61.25
"499" 6 "West Siberian taiga" 80611 76.75 61.25
"500" 6 "East Siberian taiga" 80601 132.75 61.25
"501" 6 "West Siberian taiga" 80611 68.25 61.75
"502" 6 "East Siberian taiga" 80601 124.25 61.75
"503" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.75 62.25
"504" 6 "Northern Canadian Shield taiga" 50612 -100.75 62.25
"505" 6 "Scandinavian and Russian taiga" 80608 48.75 62.25
"506" 6 "East Siberian taiga" 80601 104.75 62.25
"507" 6 "Northwest Territories taiga" 50614 -124.25 62.75
"508" 6 "Scandinavian and Russian taiga" 80608 26.75 62.75
"509" 6 "West Siberian taiga" 80611 82.75 62.75
"510" 6 "Scandinavian and Russian taiga" 80608 56.25 63.25
"511" 6 "East Siberian taiga" 80601 112.25 63.25
"512" 6 "Northern Canadian Shield taiga" 50612 -116.25 63.75
"513" 6 "Scandinavian and Russian taiga" 80608 22.75 63.75
"514" 6 "West Siberian taiga" 80611 78.75 63.75
"515" 6 "Northeast Siberian taiga" 80605 134.75 63.75
"516" 6 "Interior Alaska-Yukon lowland taiga" 50607 -149.75 64.25
"517" 6 "Scandinavian and Russian taiga" 80608 42.75 64.25
"518" 6 "East Siberian taiga" 80601 98.75 64.25
"519" 6 "Northeast Siberian taiga" 80605 154.75 64.25
"520" 6 "Scandinavian and Russian taiga" 80608 53.25 64.75
"521" 6 "East Siberian taiga" 80601 109.25 64.75
"522" 6 "West Siberian taiga" 80611 67.75 65.25
"523" 6 "East Siberian taiga" 80601 123.75 65.25
"524" 6 "Northern Canadian Shield taiga" 50612 -117.75 65.75
"525" 6 "West Siberian taiga" 80611 76.25 65.75
"526" 6 "Scandinavian and Russian taiga" 80608 36.75 66.25
"527" 6 "Northeast Siberian taiga" 80605 150.25 66.25
"528" 6 "Interior Alaska-Yukon lowland taiga" 50607 -142.75 66.75
"529" 6 "East Siberian taiga" 80601 114.25 66.75
"530" 6 "Northeast Siberian taiga" 80605 135.25 67.25
"531" 6 "East Siberian taiga" 80601 103.75 67.75
"532" 6 "Northeast Siberian taiga" 80605 159.75 67.75
"533" 6 "Northwest Territories taiga" 50614 -132.25 68.25
"534" 6 "Scandinavian and Russian taiga" 80608 23.75 68.25
"535" 6 "East Siberian taiga" 80601 89.75 68.25
"536" 6 "Northeast Siberian taiga" 80605 145.75 68.25
"537" 6 "Northeast Siberian taiga" 80605 146.25 68.75
"538" 6 "East Siberian taiga" 80601 99.75 69.25
"539" 6 "Northeast Siberian taiga" 80605 127.75 69.75
"540" 6 "East Siberian taiga" 80601 125.25 70.25
"541" 6 "East Siberian taiga" 80601 114.25 71.25
"542" 4 "Gulf of St. Lawrence lowland forests" 50408 -65.25 47.25
"543" 6 "Central Canadian Shield forests" 50602 -78.25 48.25
"544" 6 "Newfoundland Highland forests" 50611 -57.25 48.75
"545" 8 "Daurian forest steppe" 80804 105.25 48.75
"546" 4 "Western Great Lakes forests" 50416 -92.75 49.75
"547" 4 "East European forest steppe" 80419 27.75 49.75
"548" 6 "Okhotsk-Manchurian taiga" 80606 139.75 49.75
"549" 6 "Central Canadian Shield forests" 50602 -73.75 50.25
"550" 6 "Eastern Canadian forests" 50605 -60.25 50.75
"551" 8 "Selenge-Orkhon forest steppe" 80816 105.75 50.75
"552" 8 "Kazakh forest steppe" 80809 59.25 51.25
"553" 8 "Daurian forest steppe" 80804 115.25 51.25
"554" 8 "Canadian Aspen forests and parklands" 50802 -99.25 51.75
"555" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 122.75 51.75
"556" 6 "Midwestern Canadian Shield forests" 50609 -93.25 52.25
"557" 4 "Manchurian mixed forests" 80426 128.75 52.25
"558" 6 "Central Canadian Shield forests" 50602 -87.75 52.75
"559" 6 "Okhotsk-Manchurian taiga" 80606 136.25 52.75
"560" 6 "Southern Hudson Bay taiga" 50616 -82.25 53.25
"561" 8 "Kazakh forest steppe" 80809 84.75 53.25
"562" 6 "Sakhalin Island taiga" 80607 142.25 53.25
"563" 6 "Eastern Canadian Shield taiga" 50606 -76.75 53.75
"564" 4 "East European forest steppe" 80419 36.75 53.75
"565" 8 "South Siberian forest steppe" 80817 92.75 53.75
"566" 6 "Eastern Canadian Shield taiga" 50606 -65.75 54.25
"567" 4 "East European forest steppe" 80419 52.25 54.25
"568" 6 "East Siberian taiga" 80601 108.25 54.25
"569" 6 "Mid-Continental Canadian forests" 50608 -110.75 54.75
"570" 8 "Kazakh forest steppe" 80809 70.75 54.75
"571" 6 "East Siberian taiga" 80601 127.25 54.75
"572" 6 "Midwestern Canadian Shield forests" 50609 -94.25 55.25
"573" 4 "Sarmatic mixed forests" 80436 38.75 55.25
"574" 6 "East Siberian taiga" 80601 94.75 55.25
"575" 5 "Northern transitional alpine forests" 50521 -127.75 55.75
"576" 6 "Eastern Canadian Shield taiga" 50606 -62.75 55.75
"577" 8 "Kazakh forest steppe" 80809 65.25 55.75
"578" 6 "East Siberian taiga" 80601 121.25 55.75
"579" 6 "Midwestern Canadian Shield forests" 50609 -102.25 56.25
"580" 4 "Sarmatic mixed forests" 80436 36.25 56.25
"581" 8 "South Siberian forest steppe" 80817 92.25 56.25
"582" 6 "Eastern Canadian Shield taiga" 50606 -67.25 56.75
"583" 6 "West Siberian taiga" 80611 60.75 56.75
"584" 6 "Mid-Continental Canadian forests" 50608 -110.75 57.25
"585" 4 "Sarmatic mixed forests" 80436 33.75 57.25
"586" 6 "West Siberian taiga" 80611 89.75 57.25
"587" 6 "Eastern Canadian Shield taiga" 50606 -66.75 57.75
"588" 6 "West Siberian taiga" 80611 66.75 57.75
"589" 6 "East Siberian taiga" 80601 122.75 57.75
"590" 6 "Midwestern Canadian Shield forests" 50609 -105.75 58.25
"591" 6 "Scandinavian and Russian taiga" 80608 41.75 58.25
"592" 6 "East Siberian taiga" 80601 97.75 58.25
"593" 6 "Northern Cordillera forests" 50613 -132.75 58.75
"594" 6 "Scandinavian and Russian taiga" 80608 8.25 58.75
"595" 6 "West Siberian taiga" 80611 72.75 58.75
"596" 6 "East Siberian taiga" 80601 128.75 58.75
"597" 6 "Midwestern Canadian Shield forests" 50609 -106.25 59.25
"598" 6 "Scandinavian and Russian taiga" 80608 45.25 59.25
"599" 6 "East Siberian taiga" 80601 101.25 59.25
"600" 6 "West Siberian taiga" 80611 68.75 59.75
"601" 6 "East Siberian taiga" 80601 124.75 59.75
"602" 6 "Northern Cordillera forests" 50613 -131.75 60.25
"603" 6 "Scandinavian and Russian taiga" 80608 13.75 60.25
"604" 6 "West Siberian taiga" 80611 77.25 60.25
"605" 6 "East Siberian taiga" 80601 133.25 60.25
"606" 6 "Scandinavian and Russian taiga" 80608 16.25 60.75
"607" 6 "West Siberian taiga" 80611 78.75 60.75
"608" 6 "East Siberian taiga" 80601 134.75 60.75
"609" 6 "Yukon Interior dry forests" 50617 -136.25 61.25
"610" 6 "Scandinavian and Russian taiga" 80608 14.25 61.25
"611" 6 "West Siberian taiga" 80611 77.25 61.25
"612" 6 "East Siberian taiga" 80601 133.25 61.25
"613" 6 "West Siberian taiga" 80611 68.75 61.75
"614" 6 "East Siberian taiga" 80601 124.75 61.75
"615" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.25 62.25
"616" 6 "Northern Canadian Shield taiga" 50612 -100.25 62.25
"617" 6 "Scandinavian and Russian taiga" 80608 49.25 62.25
"618" 6 "East Siberian taiga" 80601 105.25 62.25
"619" 6 "Muskwa-Slave Lake forests" 50610 -123.75 62.75
"620" 6 "Scandinavian and Russian taiga" 80608 27.25 62.75
"621" 6 "West Siberian taiga" 80611 83.25 62.75
"622" 6 "Scandinavian and Russian taiga" 80608 56.75 63.25
"623" 6 "East Siberian taiga" 80601 112.75 63.25
"624" 6 "Northern Canadian Shield taiga" 50612 -115.75 63.75
"625" 6 "Scandinavian and Russian taiga" 80608 23.25 63.75
"626" 6 "West Siberian taiga" 80611 79.25 63.75
"627" 6 "Northeast Siberian taiga" 80605 135.25 63.75
"628" 6 "Interior Alaska-Yukon lowland taiga" 50607 -149.25 64.25
"629" 6 "Scandinavian and Russian taiga" 80608 43.25 64.25
"630" 6 "East Siberian taiga" 80601 99.25 64.25
"631" 6 "Northeast Siberian taiga" 80605 155.25 64.25
"632" 6 "Scandinavian and Russian taiga" 80608 53.75 64.75
"633" 6 "East Siberian taiga" 80601 109.75 64.75
"634" 6 "Iceland boreal birch forests and alpine tundra" 80602 -22.25 65.25
"635" 6 "West Siberian taiga" 80611 68.25 65.25
"636" 6 "East Siberian taiga" 80601 124.25 65.25
"637" 6 "Northern Canadian Shield taiga" 50612 -117.25 65.75
"638" 6 "West Siberian taiga" 80611 76.75 65.75
"639" 6 "Northeast Siberian taiga" 80605 132.75 65.75
"640" 6 "Scandinavian and Russian taiga" 80608 37.25 66.25
"641" 6 "East Siberian taiga" 80601 94.75 66.25
"642" 6 "Northeast Siberian taiga" 80605 150.75 66.25
"643" 6 "Interior Alaska-Yukon lowland taiga" 50607 -142.25 66.75
"644" 6 "East Siberian taiga" 80601 114.75 66.75
"645" 6 "Northeast Siberian taiga" 80605 135.75 67.25
"646" 6 "East Siberian taiga" 80601 104.25 67.75
"647" 6 "Northeast Siberian taiga" 80605 160.25 67.75
"648" 6 "Northwest Territories taiga" 50614 -131.75 68.25
"649" 6 "Scandinavian and Russian taiga" 80608 24.25 68.25
"650" 6 "East Siberian taiga" 80601 90.25 68.25
"651" 6 "Northeast Siberian taiga" 80605 146.25 68.25
"652" 6 "Northeast Siberian taiga" 80605 146.75 68.75
"653" 6 "East Siberian taiga" 80601 100.25 69.25
"654" 6 "Northeast Siberian taiga" 80605 128.25 69.75
"655" 6 "East Siberian taiga" 80601 125.75 70.25
"656" 6 "Eastern Canadian forests" 50605 -55.25 47.25
"657" 6 "Central Canadian Shield forests" 50602 -77.75 48.25
"658" 6 "Eastern Canadian forests" 50605 -56.75 48.75
"659" 8 "Daurian forest steppe" 80804 105.75 48.75
"660" 4 "Western Great Lakes forests" 50416 -92.25 49.75
"661" 4 "East European forest steppe" 80419 28.25 49.75
"662" 6 "Okhotsk-Manchurian taiga" 80606 140.25 49.75
"663" 6 "Eastern Canadian forests" 50605 -73.25 50.25
"664" 8 "Selenge-Orkhon forest steppe" 80816 98.25 50.25
"665" 6 "Eastern Canadian forests" 50605 -59.75 50.75
"666" 8 "Selenge-Orkhon forest steppe" 80816 106.25 50.75
"667" 8 "Kazakh forest steppe" 80809 59.75 51.25
"668" 8 "Daurian forest steppe" 80804 115.75 51.25
"669" 8 "Canadian Aspen forests and parklands" 50802 -98.75 51.75
"670" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 123.25 51.75
"671" 6 "Midwestern Canadian Shield forests" 50609 -92.75 52.25
"672" 4 "Manchurian mixed forests" 80426 129.25 52.25
"673" 6 "Central Canadian Shield forests" 50602 -87.25 52.75
"674" 6 "Okhotsk-Manchurian taiga" 80606 136.75 52.75
"675" 8 "Kazakh forest steppe" 80809 85.25 53.25
"676" 6 "Sakhalin Island taiga" 80607 142.75 53.25
"677" 6 "Eastern Canadian Shield taiga" 50606 -76.25 53.75
"678" 4 "East European forest steppe" 80419 37.25 53.75
"679" 6 "East Siberian taiga" 80601 93.25 53.75
"680" 6 "Eastern Canadian Shield taiga" 50606 -65.25 54.25
"681" 4 "East European forest steppe" 80419 52.75 54.25
"682" 6 "Mid-Continental Canadian forests" 50608 -110.25 54.75
"683" 8 "Kazakh forest steppe" 80809 71.25 54.75
"684" 6 "East Siberian taiga" 80601 127.75 54.75
"685" 6 "Midwestern Canadian Shield forests" 50609 -93.75 55.25
"686" 4 "Sarmatic mixed forests" 80436 39.25 55.25
"687" 6 "East Siberian taiga" 80601 95.25 55.25
"688" 5 "Northern transitional alpine forests" 50521 -127.25 55.75
"689" 6 "Eastern Canadian Shield taiga" 50606 -62.25 55.75
"690" 8 "Kazakh forest steppe" 80809 65.75 55.75
"691" 6 "East Siberian taiga" 80601 121.75 55.75
"692" 6 "Midwestern Canadian Shield forests" 50609 -101.75 56.25
"693" 4 "Sarmatic mixed forests" 80436 36.75 56.25
"694" 8 "South Siberian forest steppe" 80817 92.75 56.25
"695" 6 "Eastern Canadian Shield taiga" 50606 -66.75 56.75
"696" 6 "West Siberian taiga" 80611 61.25 56.75
"697" 6 "Mid-Continental Canadian forests" 50608 -110.25 57.25
"698" 4 "Sarmatic mixed forests" 80436 34.25 57.25
"699" 6 "West Siberian taiga" 80611 90.25 57.25
"700" 6 "Eastern Canadian Shield taiga" 50606 -66.25 57.75
"701" 6 "West Siberian taiga" 80611 67.25 57.75
"702" 6 "East Siberian taiga" 80601 123.25 57.75
"703" 6 "Midwestern Canadian Shield forests" 50609 -105.25 58.25
"704" 6 "Scandinavian and Russian taiga" 80608 42.25 58.25
"705" 6 "East Siberian taiga" 80601 98.25 58.25
"706" 6 "Northern Cordillera forests" 50613 -132.25 58.75
"707" 6 "Scandinavian and Russian taiga" 80608 8.75 58.75
"708" 6 "West Siberian taiga" 80611 73.25 58.75
"709" 6 "East Siberian taiga" 80601 129.25 58.75
"710" 6 "Midwestern Canadian Shield forests" 50609 -105.75 59.25
"711" 6 "Scandinavian and Russian taiga" 80608 45.75 59.25
"712" 6 "East Siberian taiga" 80601 101.75 59.25
"713" 6 "West Siberian taiga" 80611 69.25 59.75
"714" 6 "East Siberian taiga" 80601 125.25 59.75
"715" 6 "Northern Cordillera forests" 50613 -131.25 60.25
"716" 6 "Scandinavian and Russian taiga" 80608 14.25 60.25
"717" 6 "West Siberian taiga" 80611 77.75 60.25
"718" 6 "East Siberian taiga" 80601 133.75 60.25
"719" 6 "Northern Cordillera forests" 50613 -127.75 60.75
"720" 6 "Scandinavian and Russian taiga" 80608 16.75 60.75
"721" 6 "West Siberian taiga" 80611 79.25 60.75
"722" 6 "East Siberian taiga" 80601 135.25 60.75
"723" 6 "Yukon Interior dry forests" 50617 -135.75 61.25
"724" 6 "Scandinavian and Russian taiga" 80608 14.75 61.25
"725" 6 "West Siberian taiga" 80611 77.75 61.25
"726" 6 "East Siberian taiga" 80601 133.75 61.25
"727" 6 "West Siberian taiga" 80611 69.25 61.75
"728" 6 "East Siberian taiga" 80601 125.25 61.75
"729" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.75 62.25
"730" 6 "Northern Canadian Shield taiga" 50612 -99.75 62.25
"731" 6 "Scandinavian and Russian taiga" 80608 49.75 62.25
"732" 6 "East Siberian taiga" 80601 105.75 62.25
"733" 6 "Muskwa-Slave Lake forests" 50610 -123.25 62.75
"734" 6 "Scandinavian and Russian taiga" 80608 27.75 62.75
"735" 6 "West Siberian taiga" 80611 83.75 62.75
"736" 6 "Scandinavian and Russian taiga" 80608 57.25 63.25
"737" 6 "East Siberian taiga" 80601 113.25 63.25
"738" 6 "Northern Canadian Shield taiga" 50612 -115.25 63.75
"739" 6 "Scandinavian and Russian taiga" 80608 23.75 63.75
"740" 6 "West Siberian taiga" 80611 79.75 63.75
"741" 6 "Northeast Siberian taiga" 80605 135.75 63.75
"742" 6 "Interior Alaska-Yukon lowland taiga" 50607 -148.75 64.25
"743" 6 "Scandinavian and Russian taiga" 80608 43.75 64.25
"744" 6 "East Siberian taiga" 80601 99.75 64.25
"745" 6 "Northeast Siberian taiga" 80605 155.75 64.25
"746" 6 "Scandinavian and Russian taiga" 80608 54.25 64.75
"747" 6 "East Siberian taiga" 80601 110.25 64.75
"748" 6 "Northwest Territories taiga" 50614 -128.25 65.25
"749" 6 "Iceland boreal birch forests and alpine tundra" 80602 -21.75 65.25
"750" 6 "West Siberian taiga" 80611 68.75 65.25
"751" 6 "East Siberian taiga" 80601 124.75 65.25
"752" 6 "Northern Canadian Shield taiga" 50612 -116.75 65.75
"753" 6 "West Siberian taiga" 80611 77.25 65.75
"754" 6 "Northeast Siberian taiga" 80605 133.25 65.75
"755" 6 "Scandinavian and Russian taiga" 80608 37.75 66.25
"756" 6 "Northeast Siberian taiga" 80605 151.25 66.25
"757" 6 "Interior Alaska-Yukon lowland taiga" 50607 -141.75 66.75
"758" 6 "East Siberian taiga" 80601 115.25 66.75
"759" 6 "Northeast Siberian taiga" 80605 136.25 67.25
"760" 6 "East Siberian taiga" 80601 104.75 67.75
"761" 6 "Northeast Siberian taiga" 80605 160.75 67.75
"762" 6 "Northwest Territories taiga" 50614 -131.25 68.25
"763" 6 "Scandinavian and Russian taiga" 80608 24.75 68.25
"764" 6 "Northeast Siberian taiga" 80605 146.75 68.25
"765" 6 "Northeast Siberian taiga" 80605 147.25 68.75
"766" 6 "East Siberian taiga" 80601 100.75 69.25
"767" 6 "East Siberian taiga" 80601 126.25 70.25
"768" 6 "Eastern Canadian forests" 50605 -53.75 47.25
"769" 4 "Manchurian mixed forests" 80426 127.25 47.75
"770" 6 "Central Canadian Shield forests" 50602 -77.25 48.25
"771" 6 "Eastern Canadian forests" 50605 -56.25 48.75
"772" 8 "Daurian forest steppe" 80804 106.25 48.75
"773" 4 "Western Great Lakes forests" 50416 -91.75 49.75
"774" 4 "East European forest steppe" 80419 28.75 49.75
"775" 6 "Sakhalin Island taiga" 80607 142.25 49.75
"776" 6 "Eastern Canadian forests" 50605 -72.75 50.25
"777" 8 "Selenge-Orkhon forest steppe" 80816 98.75 50.25
"778" 6 "Eastern Canadian forests" 50605 -59.25 50.75
"779" 8 "Daurian forest steppe" 80804 106.75 50.75
"780" 8 "Kazakh forest steppe" 80809 60.25 51.25
"781" 8 "Daurian forest steppe" 80804 116.25 51.25
"782" 8 "Canadian Aspen forests and parklands" 50802 -98.25 51.75
"783" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 123.75 51.75
"784" 6 "Midwestern Canadian Shield forests" 50609 -92.25 52.25
"785" 4 "Manchurian mixed forests" 80426 129.75 52.25
"786" 6 "Central Canadian Shield forests" 50602 -86.75 52.75
"787" 6 "Okhotsk-Manchurian taiga" 80606 137.25 52.75
"788" 6 "Eastern Canadian Shield taiga" 50606 -78.75 53.25
"789" 4 "Western Siberian hemiboreal forests" 80444 85.75 53.25
"790" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 156.25 53.25
"791" 6 "Eastern Canadian Shield taiga" 50606 -75.75 53.75
"792" 4 "East European forest steppe" 80419 37.75 53.75
"793" 6 "East Siberian taiga" 80601 93.75 53.75
"794" 6 "Eastern Canadian Shield taiga" 50606 -64.75 54.25
"795" 4 "East European forest steppe" 80419 53.25 54.25
"796" 6 "Trans-Baikal conifer forests" 80609 110.25 54.25
"797" 6 "Mid-Continental Canadian forests" 50608 -109.75 54.75
"798" 8 "Kazakh forest steppe" 80809 71.75 54.75
"799" 6 "East Siberian taiga" 80601 128.25 54.75
"800" 6 "Midwestern Canadian Shield forests" 50609 -93.25 55.25
"801" 4 "Sarmatic mixed forests" 80436 39.75 55.25
"802" 6 "East Siberian taiga" 80601 95.75 55.25
"803" 5 "Central British Columbia Mountain forests" 50509 -126.75 55.75
"804" 6 "Eastern Canadian Shield taiga" 50606 -61.75 55.75
"805" 8 "Kazakh forest steppe" 80809 66.25 55.75
"806" 6 "East Siberian taiga" 80601 122.25 55.75
"807" 6 "Midwestern Canadian Shield forests" 50609 -101.25 56.25
"808" 4 "Sarmatic mixed forests" 80436 37.25 56.25
"809" 8 "South Siberian forest steppe" 80817 93.25 56.25
"810" 6 "Eastern Canadian Shield taiga" 50606 -66.25 56.75
"811" 6 "West Siberian taiga" 80611 61.75 56.75
"812" 6 "East Siberian taiga" 80601 117.75 56.75
"813" 6 "Mid-Continental Canadian forests" 50608 -109.75 57.25
"814" 4 "Sarmatic mixed forests" 80436 34.75 57.25
"815" 6 "West Siberian taiga" 80611 90.75 57.25
"816" 6 "Eastern Canadian Shield taiga" 50606 -65.75 57.75
"817" 6 "West Siberian taiga" 80611 67.75 57.75
"818" 6 "East Siberian taiga" 80601 123.75 57.75
